wid,train_height,feedback,startTime,bonus,completed
w3bae4c4,3,none,Mon Dec 14 2020 15:52:35 GMT-0500 (Eastern Standard Time),0.0,True
wd8d1a5f,3,action,Mon Dec 14 2020 14:23:40 GMT-0600 (CST),0.0,True
wdcf14be,3,action,Mon Dec 14 2020 13:54:52 GMT-0700 (Mountain Standard Time),0.0,True
web22bed,3,meta,Mon Dec 14 2020 12:48:34 GMT-0600 (Central Standard Time),0.0,True
w09027aa,3,none,Mon Dec 14 2020 12:41:30 GMT-0800 (Pacific Standard Time),0.0,True
wbabd4da,3,none,Mon Dec 14 2020 19:35:08 GMT-0500 (Eastern Standard Time),0.0,True
wb784b75,3,meta,Mon Dec 14 2020 15:46:52 GMT-0500 (Eastern Standard Time),0.0,True
wa1598cc,3,none,Mon Dec 14 2020 10:47:21 GMT-0800 (Pacific Standard Time),0.0,True
w01648da,3,meta,Tue Dec 15 2020 11:06:40 GMT-0600 (Central Standard Time),0.0,True
we4cefe4,3,meta,Tue Dec 15 2020 11:57:32 GMT-0500 (Eastern Standard Time),0.0,True
wfb9b2ec,3,meta,Mon Dec 14 2020 22:00:41 GMT-0500 (Eastern Standard Time),0.0,True
w6180163,3,none,Mon Dec 14 2020 14:39:25 GMT-0600 (Central Standard Time),0.0,True
w9fdb8c0,3,none,Tue Dec 15 2020 08:57:19 GMT-0800 (Pacific Standard Time),0.0,True
w77acd6d,3,meta,Mon Dec 14 2020 19:00:45 GMT-0500 (Eastern Standard Time),0.0,True
wfa605ad,3,meta,Mon Dec 14 2020 10:55:08 GMT-0800 (Pacific Standard Time),0.0,True
w4d6e2db,3,action,Mon Dec 14 2020 16:00:48 GMT-0800 (Pacific Standard Time),0.0,True
w5fa2c4c,3,action,Mon Dec 14 2020 10:46:34 GMT-0800 (Pacific Standard Time),0.0,True
w8d09778,3,meta,Mon Dec 14 2020 18:59:43 GMT-0500 (Eastern Standard Time),0.0,True
w96c2daa,3,meta,Mon Dec 14 2020 14:50:28 GMT-0500 (Eastern Standard Time),0.0,True
w0ec5e17,3,action,Mon Dec 14 2020 18:03:01 GMT-0600 (Central Standard Time),0.0,True
w6b3d941,3,none,Mon Dec 14 2020 19:08:11 GMT-0500 (Eastern Standard Time),0.0,True
wef0dc82,3,meta,Mon Dec 14 2020 15:27:04 GMT-0500 (Eastern Standard Time),0.0,True
wee431a0,3,none,Mon Dec 14 2020 15:56:30 GMT-0500 (Eastern Standard Time),0.0,True
w96d9943,3,none,Mon Dec 14 2020 19:01:41 GMT-0500 (Eastern Standard Time),0.0,True
w568222c,3,none,Tue Dec 15 2020 11:55:14 GMT-0500 (Eastern Standard Time),0.0,True
w7b68c11,3,action,Mon Dec 14 2020 12:49:20 GMT-0600 (CST),0.0,True
w2850fb2,3,meta,Mon Dec 14 2020 18:33:28 GMT-0600 (Central Standard Time),0.0,True
w5256a8c,3,meta,Mon Dec 14 2020 10:47:03 GMT-0800 (Pacific Standard Time),0.0,True
w8f26b26,3,none,Mon Dec 14 2020 16:21:22 GMT-0600 (CST),0.0,True
w5417aa2,3,action,Mon Dec 14 2020 13:36:05 GMT-0500 (Eastern Standard Time),0.0,True
w18c9a5d,3,none,Mon Dec 14 2020 13:50:39 GMT-0500 (Eastern Standard Time),0.0,True
waaf59b3,3,action,Tue Dec 15 2020 12:02:28 GMT-0500 (Eastern Standard Time),0.0,True
w83f6742,3,action,Mon Dec 14 2020 18:59:48 GMT-0500 (Eastern Standard Time),0.0,True
w241a2f0,3,none,Mon Dec 14 2020 15:29:46 GMT-0500 (Eastern Standard Time),0.0,True
w7b01e46,3,none,Mon Dec 14 2020 13:55:07 GMT-0500 (Eastern Standard Time),0.0,True
w8a1429c,3,meta,Mon Dec 14 2020 19:15:56 GMT-0500 (Eastern Standard Time),0.0,True
wc4c7cde,3,action,Mon Dec 14 2020 13:36:55 GMT-0500 (Eastern Standard Time),0.0,True
we9b9c2d,3,meta,Mon Dec 14 2020 15:53:28 GMT-0500 (Eastern Standard Time),0.0,True
wc2ded2d,3,meta,Mon Dec 14 2020 19:01:25 GMT-0500 (Eastern Standard Time),0.0,True
w1e4f71b,3,meta,Mon Dec 14 2020 19:02:58 GMT-0500 (EST),0.0,True
wf7c3695,3,action,Mon Dec 14 2020 17:03:29 GMT-0600 (Central Standard Time),0.0,True
w6dfd040,3,action,Mon Dec 14 2020 14:54:03 GMT-0600 (Central Standard Time),0.0,True
wf96257c,3,action,Mon Dec 14 2020 13:46:07 GMT-0500 (Eastern Standard Time),0.0,True
we1e3e44,3,none,Mon Dec 14 2020 15:50:14 GMT-0500 (Eastern Standard Time),0.0,True
wa23fc14,3,none,Mon Dec 14 2020 18:43:33 GMT-0600 (Central Standard Time),0.0,True
wef75667,3,action,Mon Dec 14 2020 13:47:32 GMT-0500 (Eastern Standard Time),0.0,True
wc58341b,3,none,Mon Dec 14 2020 19:02:35 GMT-0500 (Eastern Standard Time),0.0,True
w2dda313,3,meta,Mon Dec 14 2020 19:03:22 GMT-0500 (Eastern Standard Time),0.0,True
w64977a0,3,none,Mon Dec 14 2020 19:03:03 GMT-0500 (Eastern Standard Time),0.0,True
wbb8f713,3,action,Mon Dec 14 2020 12:47:33 GMT-0600 (Central Standard Time),0.0,True
w2c3223c,3,none,Mon Dec 14 2020 14:59:22 GMT-0700 (Mountain Standard Time),0.0,False
wc91c9ac,3,none,Mon Dec 14 2020 17:22:55 GMT-0500 (Eastern Standard Time),0.0,True
w44e7d0b,3,none,Mon Dec 14 2020 14:32:00 GMT-0600 (Central Standard Time),0.0,True
w291626f,3,action,Mon Dec 14 2020 19:26:06 GMT-0500 (Eastern Standard Time),0.0,True
w36283ee,3,none,Tue Dec 15 2020 11:18:59 GMT-0800 (Pacific Standard Time),0.0,True
w0aacf67,3,meta,Mon Dec 14 2020 15:24:53 GMT-0600 (Central Standard Time),0.0,True
wed6cf9a,3,none,Mon Dec 14 2020 17:33:27 GMT-0800 (Pacific Standard Time),0.0,True
w91a09ec,3,meta,Mon Dec 14 2020 14:39:19 GMT-0600 (Central Standard Time),0.0,True
w8043f2f,3,action,Mon Dec 14 2020 16:00:28 GMT-0800 (Pacific Standard Time),0.0,True
wbc33ba8,3,action,Mon Dec 14 2020 14:40:05 GMT-0500 (EST),0.0,True
w0fcde04,3,meta,Mon Dec 14 2020 13:57:33 GMT-0700 (Mountain Standard Time),0.0,True
w178a25d,3,action,Mon Dec 14 2020 15:49:28 GMT-0500 (Eastern Standard Time),0.0,True
wcc26c89,3,action,Mon Dec 14 2020 11:39:43 GMT-0700 (Mountain Standard Time),0.0,True
w07248f3,3,meta,Mon Dec 14 2020 15:32:25 GMT-0500 (Eastern Standard Time),0.0,True
wb95d72f,3,none,Mon Dec 14 2020 18:03:07 GMT-0600 (Central Standard Time),0.0,True
wa58eb93,3,action,Tue Dec 15 2020 10:53:00 GMT-0600 (Central Standard Time),0.0,True
wddb521b,3,meta,Mon Dec 14 2020 19:00:46 GMT-0500 (Eastern Standard Time),0.0,True
we496a70,3,action,Mon Dec 14 2020 12:51:43 GMT-0800 (Pacific Standard Time),0.0,True
web9f3a7,3,none,Mon Dec 14 2020 12:51:19 GMT-0600 (Central Standard Time),0.0,True
w8f607a9,3,action,Mon Dec 14 2020 12:42:36 GMT-0600 (Central Standard Time),0.0,True
wca2d391,3,meta,Mon Dec 14 2020 11:48:03 GMT-0700 (MST),0.0,True
wcc1f8b5,3,none,Mon Dec 14 2020 13:55:45 GMT-0500 (Eastern Standard Time),0.0,True
w4b348c6,3,action,Mon Dec 14 2020 16:00:38 GMT-0600 (Central Standard Time),0.0,True
wfd92efe,3,meta,Mon Dec 14 2020 19:34:50 GMT-0500 (Eastern Standard Time),0.0,True
w9549d88,3,meta,Mon Dec 14 2020 10:52:04 GMT-0800 (PST),0.0,True
w351cb88,3,action,Mon Dec 14 2020 12:07:51 GMT-0800 (Pacific Standard Time),0.0,True
wb5f5241,3,none,Mon Dec 14 2020 15:40:23 GMT-0500 (Eastern Standard Time),0.0,True
wdadef4c,3,meta,Mon Dec 14 2020 16:09:08 GMT-0800 (Pacific Standard Time),0.0,True
w2a88215,3,meta,Mon Dec 14 2020 13:22:03 GMT-0800 (Pacific Standard Time),0.0,True
wc1cfbf7,3,action,Mon Dec 14 2020 16:02:35 GMT-0800 (Pacific Standard Time),0.0,True
wf27b540,3,none,Mon Dec 14 2020 13:50:25 GMT-0500 (Eastern Standard Time),0.0,True
w5c211bd,3,none,Mon Dec 14 2020 17:08:53 GMT-0500 (Eastern Standard Time),0.0,True
w0226ca6,3,action,Mon Dec 14 2020 15:19:16 GMT-0500 (Eastern Standard Time),0.0,True
wec5e225,3,action,Mon Dec 14 2020 19:28:19 GMT-0500 (Eastern Standard Time),0.0,True
w0489757,3,action,Mon Dec 14 2020 16:41:04 GMT-0500 (Eastern Standard Time),0.0,False
wa62cb8e,3,none,Mon Dec 14 2020 18:44:28 GMT-0600 (Central Standard Time),0.0,True
wea6735c,3,action,Mon Dec 14 2020 16:00:06 GMT-0800 (Pacific Standard Time),0.0,True
w60038ad,3,meta,Tue Dec 15 2020 12:21:40 GMT-0500 (Eastern Standard Time),0.0,True
w16250fb,3,meta,Tue Dec 15 2020 11:52:22 GMT-0500 (Eastern Standard Time),0.0,True
wa7c26cb,3,action,Mon Dec 14 2020 18:26:43 GMT-0600 (Central Standard Time),0.0,True
wb8883e5,3,none,Mon Dec 14 2020 16:27:40 GMT-0800 (Pacific Standard Time),0.0,True
w10c1edc,3,meta,Mon Dec 14 2020 14:39:57 GMT-0600 (Central Standard Time),0.0,True
w6f5c4d1,3,meta,Mon Dec 14 2020 13:55:56 GMT-0500 (Eastern Standard Time),0.0,True
wfa02d56,3,meta,Mon Dec 14 2020 12:50:05 GMT-0600 (Central Standard Time),0.0,True
we6b5086,3,none,Mon Dec 14 2020 13:37:09 GMT-0800 (Pacific Standard Time),0.0,True
w032f615,3,meta,Mon Dec 14 2020 18:29:49 GMT-0600 (Central Standard Time),0.0,True
wb9369c7,3,action,Mon Dec 14 2020 19:04:39 GMT-0500 (Eastern Standard Time),0.0,True
w2f28149,3,action,Mon Dec 14 2020 12:27:57 GMT-0600 (CST),0.0,True
wb0de8ed,3,meta,Mon Dec 14 2020 13:31:23 GMT-0500 (Eastern Standard Time),0.0,False
w4573a27,3,none,Mon Dec 14 2020 15:47:40 GMT-0500 (Eastern Standard Time),0.0,True
wacb9619,3,action,Mon Dec 14 2020 15:37:27 GMT-0500 (Eastern Standard Time),0.0,False
w4f950ef,3,meta,Mon Dec 14 2020 13:42:01 GMT-0700 (Mountain Standard Time),0.0,True
wdc5ae23,3,none,Mon Dec 14 2020 15:58:08 GMT-0500 (Eastern Standard Time),0.0,True
w527e50c,3,action,Mon Dec 14 2020 16:59:45 GMT-0500 (EST),0.0,True
w4f5e9e5,3,action,Mon Dec 14 2020 19:35:22 GMT-0500 (Eastern Standard Time),0.0,True
w7f042c8,3,meta,Mon Dec 14 2020 19:03:38 GMT-0500 (Eastern Standard Time),0.0,True
wb54ba76,3,meta,Mon Dec 14 2020 12:47:36 GMT-0600 (Central Standard Time),0.0,True
w3fb6f9c,3,action,Mon Dec 14 2020 16:15:10 GMT-0500 (Eastern Standard Time),0.0,True
w742e369,3,meta,Mon Dec 14 2020 12:46:17 GMT-0800 (Pacific Standard Time),0.0,True
w9414e42,3,none,Tue Dec 15 2020 11:56:48 GMT-0500 (Eastern Standard Time),0.0,True
w0ddf7df,3,meta,Mon Dec 14 2020 16:03:38 GMT-0800 (Pacific Standard Time),0.0,True
w4a506ad,3,action,Mon Dec 14 2020 18:51:52 GMT-0600 (Central Standard Time),0.0,True
w2d6a5f7,3,action,Tue Dec 15 2020 08:57:14 GMT-0800 (Pacific Standard Time),0.0,True
w40cf480,3,meta,Mon Dec 14 2020 13:40:34 GMT-0700 (Mountain Standard Time),0.0,True
w5e9ab10,3,none,Tue Dec 15 2020 11:27:07 GMT-0600 (Central Standard Time),0.0,True
w1a742df,3,none,Mon Dec 14 2020 14:41:17 GMT-0600 (Central Standard Time),0.0,True
w77843bb,3,meta,Mon Dec 14 2020 12:48:15 GMT-0800 (Pacific Standard Time),0.0,True
w901c4d2,3,action,Mon Dec 14 2020 10:53:36 GMT-0800 (Pacific Standard Time),0.0,True
we3a761a,3,action,Mon Dec 14 2020 14:40:58 GMT-0600 (Central Standard Time),0.0,True
wf06ee18,3,meta,Mon Dec 14 2020 13:34:12 GMT-0500 (Eastern Standard Time),0.0,True
w9a24c2b,3,meta,Mon Dec 14 2020 14:01:37 GMT-0800 (Pacific Standard Time),0.0,True
w8b70648,3,meta,Mon Dec 14 2020 18:26:56 GMT-0600 (Central Standard Time),0.0,True
wd66a71c,3,none,Mon Dec 14 2020 15:03:27 GMT-0600 (Central Standard Time),0.0,True
w38a35e6,3,meta,Mon Dec 14 2020 12:50:06 GMT-0800 (Pacific Standard Time),0.0,True
wcb3b35f,3,none,Mon Dec 14 2020 19:28:24 GMT-0500 (Eastern Standard Time),0.0,True
w924b2e4,3,none,Mon Dec 14 2020 13:55:54 GMT-0500 (Eastern Standard Time),0.0,True
w2ea70f4,3,action,Mon Dec 14 2020 17:59:59 GMT-0600 (Central Standard Time),0.0,True
wbcf4885,3,meta,Mon Dec 14 2020 19:55:29 GMT-0500 (Eastern Standard Time),0.0,True
w810b8fe,3,none,Tue Dec 15 2020 12:09:25 GMT-0500 (Eastern Standard Time),0.0,True
waaa1fa2,3,none,Tue Dec 15 2020 08:54:03 GMT-0800 (Pacific Standard Time),0.0,True
wf1769cd,3,action,Mon Dec 14 2020 10:56:09 GMT-0800 (Pacific Standard Time),0.0,True
w6295618,3,meta,Tue Dec 15 2020 11:55:36 GMT-0500 (Eastern Standard Time),0.0,True
wb6b04d6,3,action,Mon Dec 14 2020 16:27:56 GMT-0800 (Pacific Standard Time),0.0,True
wed8fcda,3,meta,Mon Dec 14 2020 15:09:51 GMT-0500 (Eastern Standard Time),0.0,True
w590ed6a,3,meta,Tue Dec 15 2020 19:30:14 GMT+0100 (West Africa Standard Time),0.0,True
w1b54b68,3,meta,Mon Dec 14 2020 17:59:35 GMT-0600 (Central Standard Time),0.0,True
wf0e389b,3,none,Mon Dec 14 2020 16:26:49 GMT-0800 (Pacific Standard Time),0.0,True
w8b9cb79,3,action,Tue Dec 15 2020 09:39:31 GMT-0800 (Pacific Standard Time),0.0,True
w7a52ee1,3,none,Mon Dec 14 2020 19:37:24 GMT-0500 (Eastern Standard Time),0.0,True
w7625a08,3,meta,Mon Dec 14 2020 14:24:08 GMT-0600 (Central Standard Time),0.0,True
w872697e,3,action,Tue Dec 15 2020 11:59:18 GMT-0600 (Central Standard Time),0.0,True
w9831606,3,action,Mon Dec 14 2020 15:39:50 GMT-0500 (Eastern Standard Time),0.0,True
w294f5d6,3,action,Mon Dec 14 2020 18:41:06 GMT-0600 (Central Standard Time),0.0,True
wce679db,3,action,Tue Dec 15 2020 12:10:39 GMT-0500 (Eastern Standard Time),0.0,True
w2639f30,3,meta,Tue Dec 15 2020 11:52:05 GMT-0500 (Eastern Standard Time),0.0,True
w1f301d5,3,action,Mon Dec 14 2020 11:05:49 GMT-0700 (Mountain Standard Time),0.0,False
w90a7ce2,3,action,Mon Dec 14 2020 13:52:37 GMT-0500 (Eastern Standard Time),0.0,True
wdeceae3,3,none,Mon Dec 14 2020 13:50:06 GMT-0600 (Central Standard Time),0.0,True
wba9cbda,3,action,Mon Dec 14 2020 15:57:25 GMT-0500 (Eastern Standard Time),0.0,True
wdf2a1bd,3,action,Mon Dec 14 2020 16:27:52 GMT-0800 (Pacific Standard Time),0.0,True
wea216ad,3,action,Mon Dec 14 2020 14:22:04 GMT-0800 (Pacific Standard Time),0.0,True
w4d468c2,3,meta,Tue Dec 15 2020 12:37:47 GMT-0500 (Eastern Standard Time),0.0,True
wa1b608e,3,action,Mon Dec 14 2020 13:34:11 GMT-0500 (Eastern Standard Time),0.0,True
w90ca95a,3,meta,Mon Dec 14 2020 19:29:03 GMT-0500 (Eastern Standard Time),0.0,True
w29cfdea,3,none,Mon Dec 14 2020 15:33:15 GMT-0500 (Eastern Standard Time),0.0,False
w05be4a2,3,none,Mon Dec 14 2020 18:04:24 GMT-0600 (Central Standard Time),0.0,True
wf30c509,3,meta,Mon Dec 14 2020 14:40:27 GMT-0600 (Central Standard Time),0.0,True
w5eb2e2f,3,meta,Tue Dec 15 2020 14:21:14 GMT-0500 (Eastern Standard Time),0.0,True
w9e2f290,3,meta,Mon Dec 14 2020 16:26:35 GMT-0500 (Eastern Standard Time),0.0,True
w62de08d,3,meta,Mon Dec 14 2020 16:58:03 GMT-0500 (Eastern Standard Time),0.0,True
w20ce488,3,none,Mon Dec 14 2020 15:36:57 GMT-0600 (Central Standard Time),0.0,True
w74ac990,3,meta,Tue Dec 15 2020 10:03:35 GMT-0800 (Pacific Standard Time),0.0,True
wca8a6dc,3,none,Mon Dec 14 2020 16:54:31 GMT-0800 (Pacific Standard Time),0.0,False
wad28284,3,meta,Mon Dec 14 2020 15:20:59 GMT-0500 (Eastern Standard Time),0.0,True
wb0ae1ef,3,action,Tue Dec 15 2020 20:28:07 GMT+0100 (West Africa Standard Time),0.0,True
w471fb31,3,action,Tue Dec 15 2020 14:17:50 GMT-0500 (Eastern Standard Time),0.0,True
wf492ffd,3,meta,Mon Dec 14 2020 15:30:06 GMT-0500 (Eastern Standard Time),0.0,True
w97c0071,3,none,Mon Dec 14 2020 14:17:54 GMT-0600 (Central Standard Time),0.0,True
w3c95953,3,action,Mon Dec 14 2020 18:00:57 GMT-0600 (Central Standard Time),0.0,True
wc8b6a27,3,meta,Mon Dec 14 2020 13:55:03 GMT-0500 (Eastern Standard Time),0.0,True
w39a04d0,3,meta,Mon Dec 14 2020 12:00:54 GMT-0700 (Mountain Standard Time),0.0,True
w38fd09e,3,action,Mon Dec 14 2020 14:18:58 GMT-0800 (Pacific Standard Time),0.0,True
w24e6a96,3,meta,Mon Dec 14 2020 13:49:53 GMT-0700 (Mountain Standard Time),0.0,True
w5a5f27a,3,none,Tue Dec 15 2020 12:35:26 GMT-0500 (Eastern Standard Time),0.0,True
w91e57b7,3,none,Mon Dec 14 2020 14:10:35 GMT-0600 (Central Standard Time),0.0,True
w360709a,3,action,Mon Dec 14 2020 15:45:25 GMT-0500 (Eastern Standard Time),0.0,True
w069afe5,3,action,Mon Dec 14 2020 14:53:41 GMT-0600 (Central Standard Time),0.0,True
wab1fbce,3,action,Mon Dec 14 2020 15:15:58 GMT-0500 (Eastern Standard Time),0.0,True
w0f455f2,3,meta,Mon Dec 14 2020 14:34:59 GMT-0800 (Pacific Standard Time),0.0,True
w935c2c4,3,none,Mon Dec 14 2020 10:45:59 GMT-0800 (Pacific Standard Time),0.0,False
w89b240a,3,none,Mon Dec 14 2020 14:54:01 GMT-0600 (Central Standard Time),0.0,True
wac6bac8,3,none,Mon Dec 14 2020 16:46:38 GMT-0800 (Pacific Standard Time),0.0,True
w7f70443,3,none,Mon Dec 14 2020 12:24:53 GMT-0600 (Central Standard Time),0.0,True
w2a65b30,3,none,Mon Dec 14 2020 15:39:59 GMT-0500 (Eastern Standard Time),0.0,True
wd3b5c7a,3,meta,Mon Dec 14 2020 18:02:35 GMT-0600 (Central Standard Time),0.0,True
w884da93,3,meta,Mon Dec 14 2020 16:09:33 GMT-0600 (Central Standard Time),0.0,True
wf7d36e4,3,action,Mon Dec 14 2020 13:51:02 GMT-0500 (EST),0.0,True
w654ca1b,3,action,Tue Dec 15 2020 11:14:40 GMT-0600 (Central Standard Time),0.0,True
w3e8039f,3,meta,Mon Dec 14 2020 18:27:34 GMT-0600 (Central Standard Time),0.0,False
w4705b25,3,meta,Mon Dec 14 2020 10:54:59 GMT-0800 (Pacific Standard Time),0.0,True
w4ed2a39,3,meta,Mon Dec 14 2020 15:57:16 GMT-0500 (Eastern Standard Time),0.0,True
w5ad7129,3,meta,Mon Dec 14 2020 18:02:36 GMT-0600 (Central Standard Time),0.0,True
w9a70747,3,meta,Mon Dec 14 2020 16:48:37 GMT-0500 (Eastern Standard Time),0.0,True
wb41404e,3,action,Tue Dec 15 2020 10:52:27 GMT-0600 (Central Standard Time),0.0,True
wed805be,3,none,Mon Dec 14 2020 12:01:42 GMT-0800 (Pacific Standard Time),0.0,True
w34a78f8,3,none,Mon Dec 14 2020 16:36:22 GMT-0500 (Eastern Standard Time),0.0,True
w19e1e35,3,none,Mon Dec 14 2020 14:27:42 GMT-0600 (Central Standard Time),0.0,True
w724a93b,3,action,Mon Dec 14 2020 12:41:24 GMT-0800 (Pacific Standard Time),0.0,True
w25b0509,3,none,Mon Dec 14 2020 14:26:01 GMT-0600 (Central Standard Time),0.0,True
w00c4532,3,action,Tue Dec 15 2020 01:38:55 GMT+0100 (West Africa Standard Time),0.0,True
w7047134,3,none,Mon Dec 14 2020 16:03:19 GMT-0800 (Pacific Standard Time),0.0,True
we8f5a85,3,none,Mon Dec 14 2020 19:04:37 GMT-0500 (Eastern Standard Time),0.0,True
w6e5b8e2,3,none,Mon Dec 14 2020 19:01:52 GMT-0500 (Eastern Standard Time),0.0,True
w4e4e031,3,none,Mon Dec 14 2020 18:15:46 GMT-0700 (Mountain Standard Time),0.0,True
w061e07f,3,meta,Tue Dec 15 2020 11:56:00 GMT-0500 (EST),0.0,True
w7907ba6,3,action,Mon Dec 14 2020 16:16:26 GMT-0600 (Central Standard Time),0.0,True
wd45c312,3,action,Mon Dec 14 2020 13:26:39 GMT-0700 (Mountain Standard Time),0.0,True
wf34352e,3,action,Mon Dec 14 2020 17:54:59 GMT-0700 (Mountain Standard Time),0.0,True
w671b505,3,action,Tue Dec 15 2020 08:50:24 GMT-0800 (PST),0.0,True
wf360318,3,action,Mon Dec 14 2020 13:50:28 GMT-0500 (Eastern Standard Time),0.0,True
wad5e33d,3,meta,Mon Dec 14 2020 14:51:55 GMT-0600 (Central Standard Time),0.0,True
w6f81791,3,none,Mon Dec 14 2020 15:52:16 GMT-0500 (Eastern Standard Time),0.0,True
w44e030a,3,none,Mon Dec 14 2020 18:03:19 GMT-0600 (Central Standard Time),0.0,True
weff26bf,3,meta,Mon Dec 14 2020 15:38:51 GMT-0500 (Eastern Standard Time),0.0,True
wf27b89e,3,none,Mon Dec 14 2020 10:28:09 GMT-0800 (Pacific Standard Time),0.0,True
w1f2be3f,3,action,Mon Dec 14 2020 13:54:37 GMT-0500 (Eastern Standard Time),0.0,True
w1bbab9e,3,none,Mon Dec 14 2020 12:07:10 GMT-0700 (Mountain Standard Time),0.0,True
w61e090a,3,action,Mon Dec 14 2020 13:44:58 GMT-0800 (Pacific Standard Time),0.0,True
we7634e8,3,meta,Mon Dec 14 2020 19:51:14 GMT-0500 (Eastern Standard Time),0.0,True
w0f7e4ec,3,meta,Mon Dec 14 2020 16:37:28 GMT-0500 (Eastern Standard Time),0.0,True
w98f1b99,3,meta,Mon Dec 14 2020 13:28:35 GMT-0500 (Eastern Standard Time),0.0,True
w563a897,3,action,Mon Dec 14 2020 22:15:13 GMT+0100 (West Africa Standard Time),0.0,True
w1008926,3,meta,Mon Dec 14 2020 10:54:19 GMT-0800 (Pacific Standard Time),0.0,True
w51c729f,3,action,Mon Dec 14 2020 19:03:29 GMT-0500 (Eastern Standard Time),0.0,True
w1727f34,3,none,Tue Dec 15 2020 11:50:29 GMT-0500 (Eastern Standard Time),0.0,True
we82b746,3,action,Mon Dec 14 2020 17:02:39 GMT-0500 (Eastern Standard Time),0.0,True
w8e0fc4b,3,action,Mon Dec 14 2020 12:24:25 GMT-0800 (Pacific Standard Time),0.0,True
wd2ad689,3,action,Mon Dec 14 2020 16:17:59 GMT-0600 (Central Standard Time),0.0,True
w3591a2b,3,none,Mon Dec 14 2020 19:22:26 GMT-0500 (EST),0.0,True
w98a146b,3,none,Tue Dec 15 2020 11:53:50 GMT-0500 (Eastern Standard Time),0.0,True
w0fc31e3,3,meta,Mon Dec 14 2020 19:27:50 GMT-0500 (Eastern Standard Time),0.0,True
wf9bd1ac,3,meta,Mon Dec 14 2020 15:19:50 GMT-0500 (Eastern Standard Time),0.0,True
w2c542a2,3,none,Mon Dec 14 2020 16:38:45 GMT-0500 (Eastern Standard Time),0.0,True
wac4b2bc,3,none,Mon Dec 14 2020 16:43:31 GMT-0600 (Central Standard Time),0.0,True
w90fa858,3,action,Mon Dec 14 2020 16:17:13 GMT-0500 (Eastern Standard Time),0.0,True
wb75e9ef,3,action,Mon Dec 14 2020 12:52:22 GMT-0600 (Central Standard Time),0.0,True
w602572f,3,meta,Tue Dec 15 2020 11:52:29 GMT-0500 (EST),0.0,True
wc5ebcc2,3,none,Mon Dec 14 2020 17:59:10 GMT-0600 (Central Standard Time),0.0,True
wb13eaeb,3,meta,Mon Dec 14 2020 12:46:00 GMT-0600 (Central Standard Time),0.0,True
wea1045f,3,action,Mon Dec 14 2020 12:30:57 GMT-0600 (Central Standard Time),0.0,False
w5830b6d,3,meta,Mon Dec 14 2020 17:19:33 GMT-0500 (Eastern Standard Time),0.0,True
we35a42f,3,action,Mon Dec 14 2020 12:52:55 GMT-0800 (Pacific Standard Time),0.0,True
w2c356f7,3,none,Tue Dec 15 2020 11:52:19 GMT-0500 (Eastern Standard Time),0.0,True
w9b9efe9,3,none,Mon Dec 14 2020 15:30:23 GMT-0500 (Eastern Standard Time),0.0,True
w0396cb1,3,meta,Mon Dec 14 2020 16:53:41 GMT-0500 (Eastern Standard Time),0.0,True
w536843c,3,meta,Mon Dec 14 2020 15:49:41 GMT-0500 (Eastern Standard Time),0.0,True
w6e64d0b,3,action,Tue Dec 15 2020 09:16:17 GMT-0800 (Pacific Standard Time),0.0,True
w2573e8f,3,none,Mon Dec 14 2020 18:00:23 GMT-0600 (Central Standard Time),0.0,True
w4d04462,3,meta,Mon Dec 14 2020 14:27:56 GMT-0800 (Pacific Standard Time),0.0,True
w442358a,3,action,Tue Dec 15 2020 14:23:25 GMT-0500 (Eastern Standard Time),0.0,True
w45df002,3,meta,Mon Dec 14 2020 16:26:53 GMT-0800 (Pacific Standard Time),0.0,True
w966c907,3,action,Mon Dec 14 2020 19:05:15 GMT-0500 (Eastern Standard Time),0.0,True
w7e67061,3,action,Mon Dec 14 2020 15:21:17 GMT-0500 (Eastern Standard Time),0.0,True
wd54617d,3,meta,Mon Dec 14 2020 18:23:40 GMT-0600 (Central Standard Time),0.0,True
w3068481,3,meta,Mon Dec 14 2020 15:45:07 GMT-0500 (Eastern Standard Time),0.0,True
w00571d2,3,action,Mon Dec 14 2020 12:56:57 GMT-0800 (Pacific Standard Time),0.0,True
w33d6c17,3,none,Mon Dec 14 2020 19:02:21 GMT-0500 (Eastern Standard Time),0.0,True
weade508,3,action,Mon Dec 14 2020 15:35:36 GMT-0500 (Eastern Standard Time),0.0,True
w6d241f5,3,action,Tue Dec 15 2020 12:04:34 GMT-0500 (Eastern Standard Time),0.0,True
wbd7d52d,3,none,Tue Dec 15 2020 11:53:10 GMT-0500 (Eastern Standard Time),0.0,True
wfe193bf,3,none,Mon Dec 14 2020 13:48:10 GMT-0500 (Eastern Standard Time),0.0,True
w8af14d1,3,action,Tue Dec 15 2020 10:54:44 GMT-0600 (Central Standard Time),0.0,True
w5aecb5a,3,meta,Tue Dec 15 2020 00:45:09 GMT+0000 (Greenwich Mean Time),0.0,True
w5a3ba7d,3,none,Tue Dec 15 2020 12:10:58 GMT-0600 (Central Standard Time),0.0,True
w4f1ff48,3,none,Tue Dec 15 2020 11:35:57 GMT-0600 (Central Standard Time),0.0,True
w5008cde,3,meta,Mon Dec 14 2020 14:41:55 GMT-0700 (Mountain Standard Time),0.0,True
w005c65b,3,none,Mon Dec 14 2020 19:26:57 GMT-0500 (Eastern Standard Time),0.0,True
