0
1
2
3
4
5
7
8
9
10
11
12
13
14
15
16
17
18
19
20
24
25
26
27
30
31
32
33
34
35
36
38
39
40
41
42
43
44
45
46
49
50
52
53
54
55
56
57
58
59
60
62
63
64
66
67
68
69
71
72
73
74
75
77
78
79
81
82
83
84
85
86
88
89
91
92
93
94
95
96
97
98
99
100
101
103
104
105
106
108
109
